organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,108-SP01. Caesarean sections,"108-SP02. Obstetric fistula repair (RVF, VVF, RVVF)",108-SP03. Evacuations (incomplete abortion),108-SP04. Laparotomy,108-SP05. Hysterectomy,108-CS01. Thoracotomy,108-PR01. Skin grafting,108-PS01. Ramsteidts Procedure,108-PS02. Excision of Sacro-coccygeal teratome,108-PS03. PSARP (Posterior Saggital Anorectoplasty),108-PS04. Pull through,108-PS05. Kasai Procedure,108-PS06. Gastroschisis repair,108-PS07. Diaphragmatic hernia repair,108-PS08. Tracheal-eosophageal fistula repair,108-PS09. Congenital cyst excision,108-PS10. Congenital hernia repair,108-PS11. Cut down,108-OC01. Cataract Surgery,108-OC02. Glaucoma Surgery,108-OC03. Orbital Surgery,108-OC04. Oculoplasty,108-OC05. Eye lid Operation,108-OC06. Opthalmic laser Interventions,108-OC07. Strabismus Surgery,108-OC08. Trachoma surgery for TT,108-OC09. Other Extra Ocular Surgeries,108-OR01. Sequestrectomy,108-OR02. Spine surgery,108-OR03. Arthroplasty,108-OR04. Arthrotomy,108-OR05. Limb disarticulation,108-OR06. Bone reconstruction,108-OR07. Amputation,108-OR08. Corrective osteotomies,108-OR09. Arthrodesis,108-OR10. Arthroscopy,108-OR11. Internal fixation,108-OR12. Soft tissue releases,108-NS01. Craniotomy,108-NS02. Burr Hole,108-NS03. Cranioplasty,108-NS04. Microdiscectomy,108-NS05. ETV/CPC (Endoscopic 3rd Ventriculostomy/choroid plexus cauterization),108-NS06. Spina-bifida surgery,108-NS07. EVD (External Ventricular Drainage),108-NS08. Elevation of depressed skull fracture,108-NS09. VP shunts,108-TS01. Tracheostomy,108-TS02. Adenotonsillectomy,108-TS03. Nasal surgery,108-TS04. Laryngological surgery,108-TS05. Otological surgery,108-TS06. ENT endoscopic surgery,108-TS07. Other ENT surgeries,108-ES01. Thyroidectomy,108-ES02. Mastectomy,108-ES03. Adrenalectomy,108-UR01. Open Prostatectomy,108-UR02. Radical prostatectomy,108-UR03. Endo-urology,108-UR04. Renal surgery (Nephrectomy),108-UR05. Urinary stone Surgery,108-UR06. Pyeloplasty,108-UR07. Ureteric surgery,108-UR08. Radical cystectomy,"108-UR09. Testicular Surgery (Orchidopexy, ochidectomy ,BSO )","108-UR10. Urine diversion (SPC, Nephrostomy)",108-UR11. Urethroplasty,108-UR12. Penectomy,108-UR13. Genitoplasty,108-UR14. Varicocoelectomy,108-UR15. Hypospadias repair,108-UR16. Epispadias repair,108-UR17. Bladder exstropy,108-UR18. Kidney transplant,108-GI01. Cholecystectomy,108-GI02. Gastric Surgery,108-GI03. Pancreatic Surgery,108-GI04. Splenic Surgery,108-GI05. Liver Surgery,108-GI06. Liver transplant,108-GI07. Colectomy,108-GI08. Laproscopic Surgery,108-GI09. Endoscopic Surgery,108-GI10. Colostomy,108-GI11. Herniorrhaphy,108-GI12. Appendicectomy,108-OS01. Hemi-Mandibulectomy,108-OS02. Total Mandibulectomy,108-OS03. Segmental Resection of Mandible,108-OS04. Salivary gland Surgery,108-OS05. Neck dissection,108-OS06. Partial-glossectomy,108-OS07. Excision biopsy of tumour,108-OT01. Debridement,108-OT02. Incision and drainage of abscesses,108-OT03. Safe Male Circumcision,108-OT04. Others
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Bugisu,Sironko District,Sironko DLG,Buwasa Subcounty,Faj16MOBMgV,Buwasa Subcounty,,,220.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,2.0,,,,,,,,,7.0,1063.0,289.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Busoga,Jinja District,Jinja DLG,Buwenge Town Council,vhabQS0hUcP,Buwenge Town Council,,,132.0,,1.0,8.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,1.0,,19.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Bunyoro,Kiryandongo District,Kiryandongo DLG,Bweyale Town Council,sSqr43OzNQJ,Bweyale Town Council,,,391.0,1.0,,29.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,4.0,,,,,,,2.0,4.0,2.0,10.0,106.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Bunyoro,Masindi District,Masindi DLG,Bwijanga Subcounty,SV1Bw284a44,Bwijanga Subcounty,,,102.0,0.0,39.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,4.0,280.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Ankole,Mbarara District,Mbarara DLG,Bwizibwera-Rutooma Town Council,r6vK6iwzTSv,Bwizibwera-Rutooma Town Council,,,454.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,28.0,343.0,131.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Ankole,Bushenyi District,Bushenyi-Ishaka Municipality,Central Division,cWGy4pU4VNL,Central Division,,,451.0,0.0,35.0,4.0,1.0,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Kampala,Kampala District,Kampala City Council,Central Division,zNdkt1W9dcu,Central Division,,,769.0,4.0,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Bunyoro,Masindi District,Masindi Municipality,Central Division,NYb019QWhPQ,Central Division,,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Kigezi,Kisoro District,Kisoro DLG,Chahafi Town Council,hjRp0AWRAGQ,Chahafi Town Council,,,171.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,90.0,92.0,902.0,371.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,South Central,Wakiso District,Entebbe Municipality,Division A,RTxq0C3ff1y,Division A,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Lango,Dokolo District,Dokolo DLG,Dokolo Town Council,uI5RcvNU7bG,Dokolo Town Council,,,271.0,0.0,184.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,133.0,637.0,234.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Tooro,Fort Portal City,Fort Portal City Council,Fort Portal North Division,GzsD6cqRh36,Fort Portal North Division,,,159.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,South Central,Wakiso District,Nansana Municipality,Gombe Division,awd0xy7yb1C,Gombe Division,,,189.0,0.0,34.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,6.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Kigezi,Rubanda District,Rubanda DLG,Hamurwa Town Council,eTbQFH93KnL,Hamurwa Town Council,,,145.0,,12.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Bugisu,Mbale City,Mbale City Council,Industrial Division,q0BqaYeLsKz,Industrial Division,,,238.0,,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,2.0,,2.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Ankole,Ibanda District,Ibanda DLG,Ishongororo Town Council,ZHfJLqSYMkD,Ishongororo Town Council,,,255.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Ankole,Isingiro District,Isingiro DLG,Isingiro Town Council,wyW0esOM7ZB,Isingiro Town Council,,,1639.0,0.0,25.0,34.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,45.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,West Nile,Adjumani District,Adjumani DLG,Itirikwa Subcounty,uWXVoMSOy5v,Itirikwa Subcounty,,,142.0,0.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,301.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Busoga,Jinja City,Jinja City Council,Jinja North Division,ii6F2UaYGHQ,Jinja North Division,,,417.0,0.0,133.0,5.0,0.0,0.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,1.0,,8.0,279.0,14.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Busoga,Jinja City,Jinja City Council,Jinja South Division,slk9kjRjPP7,Jinja South Division,,,7.0,0.0,33.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,5.0,61.0,
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Ankole,Isingiro District,Isingiro DLG,Kabuyanda Town Council,wLL0PdmBLep,Kabuyanda Town Council,,,249.0,0.0,45.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,11.0,0.0,41.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Ankole,Sheema District,Sheema Municipality,Kabwohe Division,eNfm0rdOENJ,Kabwohe Division,,,410.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Ankole,Ibanda District,Ibanda Municipality,Kagongo Division,vuUCvVvETWp,Kagongo Division,,,215.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,1.0,1.0,,6.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,South Central,Wakiso District,Wakiso DLG,Kajansi Town Council,seX0YUndHIx,Kajansi Town Council,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Bunyoro,Kakumiro District,Kakumiro DLG,Kakindo Town Council,y2MA2TKHzl5,Kakindo Town Council,,,300.0,13.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,North Central,Mityana District,Mityana DLG,Kakindu Subcounty,aPq34NY4UoQ,Kakindu Subcounty,,,46.0,,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,2.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Bunyoro,Kakumiro District,Kakumiro DLG,Kakumiro Town Council,j4mYXmd6dAo,Kakumiro Town Council,,,490.0,0.0,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,5355.0,13.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,South Central,Kyotera District,Kyotera DLG,Kakuuto Subcounty,AyfxIwQbwaa,Kakuuto Subcounty,,,388.0,1.0,117.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,9.0,,,9.0,37.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,North Central,Luwero District,Luwero DLG,Kalagala Subcounty,aqPlmnEhKp4,Kalagala Subcounty,,,357.0,0.0,23.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,,,,,,,,,0.0,20.0,7.0,52.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Teso,Kalaki District,Kalaki DLG,Kalaki Town Council,vZDZbN7vWPP,Kalaki Town Council,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,North Central,Mityana District,Mityana DLG,Kalangaalo Subcounty,P5yisXF3Zpg,Kalangaalo Subcounty,,,33.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1.0,,,,,,,,,1.0,1.0,11.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,South Central,Kalangala District,Kalangala DLG,Kalangala Town Council,vswvzxAfCHh,Kalangala Town Council,,,160.0,,,3.0,1.0,,,,5.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,15.0,2.0,,,,,,,,1.0,,140.0,5.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Kigezi,Rukiga District,Rukiga DLG,Kamwezi Subcounty,O8iZOZeRWv1,Kamwezi Subcounty,,,68.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,North Central,Kayunga District,Kayunga DLG,Kangulumira Town Council,GGK1UxDDXw2,Kangulumira Town Council,,,252.0,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,3.0,31.0,44.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Kigezi,Kanungu District,Kanungu DLG,Kanungu Town Council,VV0exqWnJYw,Kanungu Town Council,,,367.0,0.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,22.0,0.0,16.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Teso,Kapelebyong District,Kapelebyong DLG,Kapelebyong Town Council,N2OP0unFxml,Kapelebyong Town Council,,,35.0,0.0,37.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,23.0,496.0,74.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Bugisu,Kween District,Kween DLG,Kaproron Town Council,djMgaXn0i9x,Kaproron Town Council,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,36.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Karamoja,Karenga District,Karenga DLG,Karenga Town Council,jUwnVSpmkxV,Karenga Town Council,,,20.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Tooro,Ntoroko District,Ntoroko DLG,Karugutu Town Council,tsLXZfmENJW,Karugutu Town Council,,,303.0,,18.0,3.0,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,2.0,1.0,13.0,925.0,46.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,South Central,Wakiso District,Wakiso DLG,Kasangati Town Council,oyIJV2TSFLe,Kasangati Town Council,,,790.0,3.0,76.0,6.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,,,,,,,,,,7.0,,176.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,North Central,Kassanda District,Kassanda DLG,Kassanda Town Council,a6kSPA6WRKJ,Kassanda Town Council,,,573.0,0.0,79.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,11.0,51.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Teso,Soroti District,Soroti DLG,Katine Subcounty,BynI1aokvo2,Katine Subcounty,,,320.0,,62.0,,,,,,,,,,,,,,16.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,0.0,,,,,,,,0.0,42.0,159.0,208.0
svd8pMum32y,GOV,GOV,,TQXRnb0TrN7,HC IV,HCIV,,MOH - Uganda,Ankole,Kazo District,Kazo DLG,Kazo Town Council,zCQyW5ODHjj,Kazo Town Council,,,321.0,7.0,38.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
